|50220            150083              0         150083         115949              0         115949         103993              0         103993         138127              0         138127|
|50408              3500              0           3500           3500              0           3500           2810              0           2810           2810              0           2810|
|50507            100198              0         100198              0              0              0              0              0              0         100198              0         100198|
|50719           2562459              0        2562459              0              0              0          31354              0          31354        2593813              0        2593813|
|50720           1794322              0        1794322          21849              0          21849          52573              0          52573        1825046              0        1825046|
|51410            110000              0         110000              0              0              0              0              0              0         110000              0         110000|
|51510             88000              0          88000              0              0              0              0              0              0          88000              0          88000|
|52006           8145296              0        8145296              0              0              0              0              0              0        8145296              0        8145296|
|52301            244773              0         244773         807840              0         807840         860571              0         860571         297504              0         297504|
|52303            109021              0         109021         118149             45         118194         452817           6409         459226         443689           6364         450053|
|52304             39024              0          39024              0              0              0          10464              0          10464          49488              0          49488|
|52305           3334481          35245        3369726        1211890           1362        1213252          11645           2167          13812        2134236          36050        2170286|
|52306            930777         174471        1105248          18147           6740          24887          12338          10727          23065         924968         178458        1103426|
|52307             67429              0          67429            377              0            377              0              0              0          67052              0          67052|
|52406             10204            318          10522              0             12             12              0             19             19          10204            325          10529|
|52407                 0              0              0         338590              0         338590         338590              0         338590              0              0              0|
|52501            321648              0         321648         338590              0         338590          59112              0          59112          42170              0          42170|
|52602              9370              0           9370          82976              0          82976          78012              0          78012           4406              0           4406|
|60206              4289              0           4289              0              0              0              0              0              0           4289              0           4289|
|60301            228257              0         228257         415118              0         415118         466547              0         466547         279686              0         279686|
|60305            444484              0         444484        1303336              0        1303336        1179923              0        1179923         321071              0         321071|
|60307               465             39            504            682              2            684            694              3            697            477             40            517|
|60309             33400              0          33400           6560              0           6560          43230              0          43230          70070              0          70070|
|60311             99972              0          99972         123298              0         123298         109827              0         109827          86501              0          86501|
|60322             47658             22          47680          71489             25          71514         247357              4         247361         223526              1         223527|
|60324           1609470              0        1609470          26678              0          26678          73424              0          73424        1656216              0        1656216|
|60601           6082050              0        6082050          97304              0          97304         123025              0         123025        6107771              0        6107771|
|60903            410679              0         410679              0              0              0           4819              0           4819         415498              0         415498|
|61012            151682              0         151682           1787              0           1787           2828              0           2828         152723              0         152723|
|61301                71              0             71             69              0             69             35              0             35             37              0             37|
|61304             20909              0          20909           3799              0           3799           4712              0           4712          21822              0          21822|
|70601           6489288              0        6489288         311939              0         311939        6486457              0        6486457       12663806              0       12663806|
|70603           8487522              0        8487522          82782              0          82782       11132163              0       11132163       19536903              0       19536903|
|70604            215929              0         215929           4356              0           4356         156418              0         156418         367991              0         367991|
|70605             24740              0          24740              1              0              1          34589              0          34589          59328              0          59328|
|70613             85216              0          85216          30271              0          30271         181976              0         181976         236921              0         236921|
|70701         100485897              0      100485897              0              0              0              0              0              0      100485897              0      100485897|
|70703          74313293              0       74313293              0              0              0              0              0              0       74313293              0       74313293|
|70704           5023713              0        5023713              0              0              0              0              0              0        5023713              0        5023713|
|70705            477576              0         477576              0              0              0              0              0              0         477576              0         477576|
| итого по пассиву(баланс)                                                                                                                                                                   |
|              632171254      104353979      736525233      997884751      146775136     1144659887     1014602441      151641954     1166244395      648888944      109220797      758109741|
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       Б. Счета доверительного управления

     Актив
|80501             20248              0          20248              0              0              0              0              0              0          20248              0          20248|
|80801                29              0             29              0              0              0             29              0             29              0              0              0|
|80901                45              0             45              4              0              4             49              0             49              0              0              0|
|81001               523              0            523             50              0             50            573              0            573              0              0              0|
| итого по активу (баланс)                                                                                                                                                                   |
|                  20845              0          20845             54              0             54            651              0            651          20248              0          20248|

     Пассив
|85101             20248            563          20811             29            568            597             29              5             34          20248              0          20248|
|85401                 5              0              5             17              0             17             12              0             12              0              0              0|
|85501                29              0             29             29              0             29              0              0              0              0              0              0|
| итого по пассиву (баланс)                                                                                                                                                                  |
|                  20282            563          20845             75            568            643             41              5             46          20248              0          20248|
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       В. Внебалансовые счета

     Актив
|90701               249              0            249              0              0              0              0              0              0            249              0            249|
|90704                 0              0              0        1295832              0        1295832        1295832              0        1295832              0              0              0|
|90705            633489              0         633489              0              0              0              0              0              0         633489              0         633489|
|90803          12360917        2509757       14870674        1854959         154303        2009262        1993713          96959        2090672       12222163        2567101       14789264|
|90901           9464644           8600        9473244        1276405            559        1276964        1444911            354        1445265        9296138           8805        9304943|
|90902          61551996         587932       62139928        2852879          71459        2924338        5150818          26641        5177459       59254057         632750       59886807|
|90905                32              0             32              7              0              7              4              0              4             35              0             35|
|90907             44758              0          44758              0              0              0              0              0              0          44758              0          44758|
|91101                 0            390            390              0             63             63              0             19             19              0            434            434|
|91102                 0            413            413              0             26             26              0             15             15              0            424            424|
|91104                 0              0              0              0             46             46              0             28             28              0             18             18|
|91202           4651109            480        4651589         130820             29         130849          78917             18          78935        4703012            491        4703503|
|91203             76560              0          76560          10674              0          10674           8144              0           8144          79090              0          79090|
|91207                85              0             85              6              0              6              5              0              5             86              0             86|
|91414         784480814      225131136     1009611950       48102385       25610962       73713347       68913592       24934679       93848271      763669607      225807419      989477026|
|91416             40000              0          40000              0              0              0              0              0              0          40000              0          40000|
|91417             87851            176          88027         131972             11         131983          50000              7          50007         169823            180         170003|
|91418            916145         322565        1238710            511          19964          20475          15979          79425          95404         900677         263104        1163781|
|91501            482889              0         482889         183606              0         183606          78931              0          78931         587564              0         587564|
|91502               474              0            474              0              0              0              0              0              0            474              0            474|
|91603               322              5            327              0              0              0              0              0              0            322              5            327|
|91604           6896673        2757254        9653927         274326         233601         507927         133176         115388         248564        7037823        2875467        9913290|
|91704            969384         120562        1089946           1012           8136           9148           5713           5116          10829         964683         123582        1088265|
|91802           1629860         339384        1969244           1070          22843          23913           9090          14511          23601        1621840         347716        1969556|
|91803            271432           4409         275841          37692            295          37987           1662            190           1852         307462           4514         311976|
|99998         459207620              0      459207620      120768645              0      120768645      130252120              0      130252120      449724145              0      449724145|
| итого по активу (баланс)                                                                                                                                                                   |
|             1343767303      231783063     1575550366      176922801       26122297      203045098      209432607       25273350      234705957     1311257497      232632010     1543889507|

     Пассив
|91211             17751              0          17751              0              0              0            105              0            105          17856              0          17856|
|91311          76043802        4167021       80210823        8999654         199481        9199135        8198929         255768        8454697       75243077        4223308       79466385|
|91312         277705583        3825218      281530801       14868891         188424       15057315        9631328         242050        9873378      272468020        3878844      276346864|
|91314           1987844        1433341        3421185       61757895        2372908       64130803       60597258         939567       61536825         827207              0         827207|
|91315          24448483        3105921       27554404        2165554         143398        2308952        2241158         430901        2672059       24524087        3393424       27917511|
|91316           1266104         685159        1951263         288707        1062527        1351234         284277         488729         773006        1261674         111361        1373035|
|91317          40545570        3810077       44355647       37342223         698134       38040357       36544657         784501       37329158       39748004        3896444       43644448|
|91319          16729641              0       16729641        1810174              0        1810174        1782493              0        1782493       16701960              0       16701960|
|91507           3435788              0        3435788          22126              0          22126          14869              0          14869        3428531              0        3428531|
|91508               317              0            317              5              0              5             36              0             36            348              0            348|
|99999        1116342746              0     1116342746      104004251              0      104004251       81826867              0       81826867     1094165362              0     1094165362|
| итого по пассиву (баланс)                                                                                                                                                                  |
|             1558523629       17026737     1575550366      231259480        4664872      235924352      201121977        3141516      204263493     1528386126       15503381     1543889507|
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       Г. Счета по учету требований и обязательств по производным финансовым инструментам и прочим договорам (сделкам),
                          по которым расчеты и поставка осуществляются не ранее следующего дня после дня заключения договора (сделки)

     Актив
|93306            203849           7574         211423         311209        3230887        3542096         515058        3238461        3753519              0              0              0|
|93307            176349         597654         774003         160807        2653715        2814522         311210        3251369        3562579          25946              0          25946|
|93308                 0              0              0              0        1998320        1998320              0        1154039        1154039              0         844281         844281|
|93311            368882              0         368882           1404              0           1404              0              0              0         370286              0         370286|
|93401                 0              0              0              0          59026          59026              0          59026          59026              0              0              0|
|93402                 0          60154          60154              0            370            370              0          60524          60524              0              0              0|
|93406                 0              0              0              0         990548         990548              0         990548         990548              0              0              0|
|93407                 0         293031         293031              0         699540         699540              0         992571         992571              0              0              0|
|93408                 0         465141         465141              0        1122003        1122003              0         686236         686236              0         900908         900908|
|93409                 0         766137         766137              0         379256         379256              0         791282         791282              0         354111         354111|
|93410                 0         464513         464513              0          62934          62934              0          18062          18062              0         509385         509385|
|93411                 0       21394594       21394594              0        5224656        5224656              0        5330653        5330653              0       21288597       21288597|
|93501                 0           7546           7546          62047              0          62047          62047           7546          69593              0              0              0|
|93502                 0              0              0          62047              0          62047          62047              0          62047              0              0              0|
|93506             49664         104740         154404         802409        1012021        1814430         522444         703621        1226065         329629         413140         742769|
|93507             24838          91973         116811         777583         919050        1696633         802421        1011023        1813444              0              0              0|
|93901           2570811        2572870        5143681       23891623       55953805       79845428       25167629       51223588       76391217        1294805        7303087        8597892|
|93902             14000        1646622        1660622          61104        2062041        2123145          72104        3503734        3575838           3000         204929         207929|
|94002                 0              0              0              0        1465172        1465172              0        1465172        1465172              0              0              0|
|94101            131839              0         131839        1037135              0        1037135         840352              0         840352         328622              0         328622|
|94102                 0        1073020        1073020              0              0              0              0        1073020        1073020              0              0              0|
|99996          33170946              0       33170946       95882200              0       95882200       94968017              0       94968017       34085129              0       34085129|
| итого по активу (баланс)                                                                                                                                                                   |
|               36711178       29545569       66256747      123049568       77833344      200882912      123323329       75560475      198883804       36437417       31818438       68255855|

     Пассив
|96301              7543              0           7543         130376              0         130376         122833              0         122833              0              0              0|
|96302             60692              0          60692         122833              0         122833          62141              0          62141              0              0              0|
|96306             50205         105982         156187         524235        1662065        2186300         804488        1970116        2774604         330458         414033         744491|
|96307             24764         386927         411691         804488        1969441        2773929         779724        1582514        2362238              0              0              0|
|96308                 0         464157         464157              0         672889         672889              0        1042390        1042390              0         833658         833658|
|96309                 0         748703         748703              0         758256         758256              0         360707         360707              0         351154         351154|
|96310                 0         466370         466370              0          18017          18017              0          28673          28673              0         477026         477026|
|96311          21394594              0       21394594        5330705              0        5330705        5224708              0        5224708       21288597              0       21288597|
|96406                 0              0              0              0        1848845        1848845              0        1848845        1848845              0              0              0|
|96407                 0         500037         500037              0        1856912        1856912              0        1356875        1356875              0              0              0|
|96408                 0              0              0              0        1151679        1151679              0        2001136        2001136              0         849457         849457|
|96506            202866           7546         210412         513395        1404490        1917885         310529        1396944        1707473              0              0              0|
|96507            175966          94343         270309         310365        1408511        1718876         160273        1314168        1474441          25874              0          25874|
|96511            368882              0         368882              0              0              0           1404              0           1404         370286              0         370286|
|96901           2699371        2421952        5121323       51974520       23977069       75951589       56919251       22712325       79631576        7644102        1157208        8801310|
|96902                 0        1657818        1657818              0        4430479        4430479              0        2981398        2981398              0         208737         208737|
|97001                 0          23180          23180              0          23180          23180              0              0              0              0              0              0|
|97002                 0              0              0              0         606875         606875              0         606875         606875              0              0              0|
|97101            131839              0         131839        1245570              0        1245570        1248271              0        1248271         134540              0         134540|
|97102                 0        1073019        1073019              0        1080921        1080921              0           7902           7902              0              0              0|
|99997          33189991              0       33189991       94990646              0       94990646       95971380              0       95971380       34170725              0       34170725|
| итого по пассиву (баланс)                                                                                                                                                                  |
|               58306713        7950034       66256747      155947133       42869629      198816762      161605002       39210868      200815870       63964582        4291273       68255855|
+-------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+

                       Д. Счета ДЕПО

     Актив
|98000                                      22367.0000                                    1094.0000                                    1074.0000                                   22387.0000|
|98010                            274836066753960.8843                         137250953936528.3000                         137269964776648.0000                         274817055913841.1843|
|98020                                        221.0000                                     394.0000                                     189.0000                                     426.0000|
| итого по активу (баланс)                                                                                                                                                                   |
|                                 274836066776548.8843                         137250953938016.3000                         137269964777911.0000                         274817055936654.1843|

     Пассив
|98040                            137539297874254.6100                         137241482990935.0000                              5395290918.3000                            303210174237.9100|
|98050                            137237084489102.2743                                44276492.0000                         137236993710772.0000                         274474033923382.2743|
|98053                                          0.0000                             45874724409.0000                             45874724409.0000                                       0.0000|
|98055                                    2031283.0000                                       0.0000                                       0.0000                                 2031283.0000|
|98060                                  179500131.0000                                83909561.0000                                  112564.0000                                95703134.0000|
|98070                                59502881778.0000                         137313018820742.0000                         137293230043581.0000                             39714104617.0000|
|98080                                          0.0000                                    2560.0000                                    2560.0000                                       0.0000|
| итого по пассиву (баланс)                                                                                                                                                                  |
|                                 274836066776548.8843                         274600504724699.0000                         274581493884804.3000                         274817055936654.1843|
+-------+--------------------------------------------+--------------------------------------------+--------------------------------------------+---------------------------------------------+



Заместитель Председателя Правления                                                    Сазонов А.В.


Заместитель Главного бухгалтера                                                       Байдак С.В.


   М.П.


Исполнитель       Афанасьева Е.Л.

Телефон:   785-12-12 доб. (010) 83-80

06.03.2014


Контрольная сумма раздела А: 57804
Контрольная сумма раздела Б: 33470
Контрольная сумма раздела В: 14599
Контрольная сумма раздела Г: 38711
Контрольная сумма раздела Д: 30712
Версия программы  (.EXE):  25.05.2012
Версия описателей (.PAK):  15.01.2014

